,name,label,issue,edge
996,Anlerndaten (952).jpg,1.0,0.0,0.0
997,Anlerndaten (953).jpg,1.0,0.0,0.0
998,Anlerndaten (954).jpg,1.0,0.0,0.0
999,Anlerndaten (955).jpg,2.0,0.0,0.0
1000,Anlerndaten (956).jpg,0.0,0.0,0.0
1001,Anlerndaten (957).jpg,0.0,0.0,0.0
1002,Anlerndaten (958).jpg,1.0,0.0,0.0
1003,Anlerndaten (959).jpg,1.0,0.0,0.0
1004,Anlerndaten (96).jpg,1.0,0.0,0.0
1005,Anlerndaten (960).jpg,3.0,1.0,0.0
1006,Anlerndaten (961).jpg,0.0,0.0,0.0
1007,Anlerndaten (962).jpg,4.0,1.0,0.0
1008,Anlerndaten (963).jpg,1.0,0.0,0.0
1009,Anlerndaten (964).jpg,1.0,0.0,0.0
1010,Anlerndaten (965).jpg,1.0,0.0,0.0
1011,Anlerndaten (966).jpg,1.0,0.0,0.0
1012,Anlerndaten (967).jpg,1.0,0.0,0.0
1013,Anlerndaten (968).jpg,1.0,0.0,0.0
1014,Anlerndaten (969).jpg,1.0,1.0,0.0
1015,Anlerndaten (97).jpg,0.0,0.0,0.0
1016,Anlerndaten (970).jpg,1.0,0.0,0.0
1017,Anlerndaten (971).jpg,0.0,0.0,0.0
1018,Anlerndaten (972).jpg,1.0,0.0,0.0
1019,Anlerndaten (973).jpg,3.0,1.0,0.0
1020,Anlerndaten (974).jpg,1.0,0.0,0.0
1021,Anlerndaten (975).jpg,1.0,0.0,0.0
1022,Anlerndaten (976).jpg,2.0,0.0,0.0
1023,Anlerndaten (977).jpg,2.0,0.0,0.0
1024,Anlerndaten (978).jpg,2.0,1.0,0.0
1025,Anlerndaten (979).jpg,2.0,0.0,0.0
1026,Anlerndaten (98).jpg,0.0,0.0,0.0
1027,Anlerndaten (980).jpg,2.0,1.0,0.0
1028,Anlerndaten (981).jpg,1.0,0.0,0.0
1029,Anlerndaten (982).jpg,0.0,0.0,0.0
1030,Anlerndaten (983).jpg,4.0,0.0,0.0
1031,Anlerndaten (984).jpg,2.0,1.0,0.0
1032,Anlerndaten (985).jpg,2.0,0.0,0.0
1033,Anlerndaten (986).jpg,0.0,0.0,0.0
1034,Anlerndaten (987).jpg,2.0,1.0,0.0
1035,Anlerndaten (988).jpg,2.0,1.0,0.0
1036,Anlerndaten (989).jpg,1.0,0.0,0.0
1037,Anlerndaten (99).jpg,1.0,0.0,0.0
1038,Anlerndaten (990).jpg,0.0,0.0,0.0
1039,Anlerndaten (991).jpg,0.0,0.0,0.0
1040,Anlerndaten (992).jpg,1.0,0.0,0.0
1041,Anlerndaten (993).jpg,1.0,0.0,0.0
1042,Anlerndaten (994).jpg,0.0,0.0,0.0
1043,Anlerndaten (995).jpg,3.0,1.0,0.0
1044,Anlerndaten (996).jpg,1.0,0.0,0.0
1045,Anlerndaten (997).jpg,2.0,1.0,0.0
1046,Anlerndaten (998).jpg,0.0,0.0,0.0
1047,Anlerndaten (999).jpg,1.0,0.0,0.0
